timestamp,is_anomaly,anomaly_type,service,panel,dashboard,hierarchical_cluster
2024-01-06 01:30:07,False,normal,payment-service,Connection Pool Usage,Database Metrics,0
2024-01-01 18:32:09,False,normal,order-service,Query Duration,Database Metrics,1
2024-01-02 04:38:16,False,normal,notification-service,Memory Usage,Infrastructure Overview,0
2024-01-01 08:17:44,False,normal,product-service,Memory Usage,Infrastructure Overview,6
2024-01-05 06:44:28,False,normal,analytics-service,Query Duration,Database Metrics,1
2024-01-01 10:46:58,False,normal,api-gateway,Memory Usage,Infrastructure Overview,0
2024-01-07 15:40:17,False,normal,analytics-service,Network Traffic,Infrastructure Overview,1
2024-01-04 17:46:53,False,normal,notification-service,Request Rate,Application Performance,2
2024-01-10 16:54:31,True,connection_pool_exhaustion,payment-service,Connection Pool Usage,Database Metrics,3
2024-01-07 16:12:30,False,normal,analytics-service,GC Time,JVM Metrics,1
2024-01-05 21:33:30,False,normal,order-service,Query Duration,Database Metrics,1
2024-01-06 21:55:43,False,normal,product-service,CPU Usage,Infrastructure Overview,6
2024-01-03 03:42:35,False,normal,product-service,Memory Usage,Infrastructure Overview,6
2024-01-03 22:47:10,False,normal,product-service,Query Duration,Database Metrics,6
2024-01-01 20:01:30,False,normal,payment-service,GC Time,JVM Metrics,1
2024-01-05 09:16:46,False,normal,analytics-service,Connection Pool Usage,Database Metrics,0
2024-01-03 10:26:03,False,normal,user-service,Response Time P95,Application Performance,2
2024-01-03 23:55:50,False,normal,analytics-service,Memory Usage,Infrastructure Overview,0
2024-01-09 16:07:59,True,high_error_rate,order-service,Error Rate,Application Performance,5
2024-01-10 04:00:22,True,connection_pool_exhaustion,product-service,Connection Pool Usage,Database Metrics,3
2024-01-06 19:58:08,False,normal,product-service,Memory Usage,Infrastructure Overview,6
2024-01-05 06:23:35,False,normal,order-service,CPU Usage,Infrastructure Overview,1
2024-01-07 03:16:01,False,normal,notification-service,JVM Heap Usage,JVM Metrics,0
2024-01-04 08:18:43,False,normal,user-service,CPU Usage,Infrastructure Overview,1
2024-01-07 03:21:02,False,normal,user-service,Network Traffic,Infrastructure Overview,1
2024-01-06 21:57:00,False,normal,product-service,Query Duration,Database Metrics,6
2024-01-07 18:17:05,False,normal,api-gateway,Memory Usage,Infrastructure Overview,0
2024-01-01 04:22:24,False,normal,product-service,Connection Pool Usage,Database Metrics,0
2024-01-03 07:40:37,False,normal,order-service,Network Traffic,Infrastructure Overview,1
2024-01-06 14:02:38,False,normal,product-service,Memory Usage,Infrastructure Overview,6
2024-01-08 04:08:45,True,memory_spike,notification-service,JVM Heap Usage,JVM Metrics,3
2024-01-04 11:21:25,False,normal,product-service,JVM Heap Usage,JVM Metrics,6
2024-01-07 19:04:04,False,normal,analytics-service,Query Duration,Database Metrics,1
2024-01-03 00:11:40,False,normal,order-service,Connection Pool Usage,Database Metrics,0
2024-01-10 17:00:03,True,high_error_rate,payment-service,Error Rate,Application Performance,5
2024-01-05 18:29:24,False,normal,notification-service,Network Traffic,Infrastructure Overview,1
2024-01-01 00:20:17,False,normal,notification-service,Query Duration,Database Metrics,1
2024-01-02 08:19:26,False,normal,order-service,Response Time P95,Application Performance,2
2024-01-04 22:11:09,False,normal,payment-service,Request Rate,Application Performance,2
2024-01-01 01:11:29,False,normal,user-service,Response Time P99,Application Performance,2
2024-01-02 12:11:52,False,normal,payment-service,Connection Pool Usage,Database Metrics,0
2024-01-06 21:30:29,False,normal,order-service,Cache Hit Rate,Cache Performance,7
2024-01-03 11:12:55,False,normal,api-gateway,Error Rate,Application Performance,5
2024-01-05 19:54:16,False,normal,order-service,Request Rate,Application Performance,2
2024-01-05 08:29:12,False,normal,product-service,Response Time P99,Application Performance,6
2024-01-06 12:04:07,False,normal,payment-service,Query Duration,Database Metrics,1
2024-01-03 14:01:54,False,normal,payment-service,Memory Usage,Infrastructure Overview,0
2024-01-06 02:19:39,False,normal,analytics-service,Memory Usage,Infrastructure Overview,0
2024-01-10 20:00:31,True,cpu_spike,api-gateway,CPU Usage,Infrastructure Overview,3
2024-01-09 16:36:31,True,gc_pressure,analytics-service,GC Time,JVM Metrics,4
2024-01-08 02:23:36,True,slow_response,analytics-service,Query Duration,Database Metrics,4
2024-01-02 02:37:36,False,normal,user-service,Connection Pool Usage,Database Metrics,0
2024-01-07 22:52:05,False,normal,product-service,Cache Hit Rate,Cache Performance,7
2024-01-10 19:39:15,True,memory_spike,payment-service,JVM Heap Usage,JVM Metrics,3
2024-01-08 21:05:35,True,connection_pool_exhaustion,notification-service,Connection Pool Usage,Database Metrics,3
2024-01-06 10:30:26,False,normal,payment-service,Error Rate,Application Performance,5
2024-01-07 19:00:44,False,normal,notification-service,Connection Pool Usage,Database Metrics,0
2024-01-08 18:48:09,True,high_error_rate,api-gateway,Error Rate,Application Performance,5
2024-01-05 08:55:46,False,normal,payment-service,Query Duration,Database Metrics,1
2024-01-10 05:08:19,True,cpu_spike,api-gateway,CPU Usage,Infrastructure Overview,3
2024-01-07 21:31:58,False,normal,analytics-service,Network Traffic,Infrastructure Overview,1
2024-01-06 07:03:25,False,normal,api-gateway,Connection Pool Usage,Database Metrics,0
2024-01-04 17:58:38,False,normal,user-service,Error Rate,Application Performance,5
2024-01-10 19:49:41,True,traffic_spike,product-service,Request Rate,Application Performance,4
2024-01-06 19:04:59,False,normal,product-service,Request Rate,Application Performance,6
2024-01-05 16:34:24,False,normal,analytics-service,Network Traffic,Infrastructure Overview,1
2024-01-10 18:31:01,True,gc_pressure,order-service,GC Time,JVM Metrics,4
2024-01-04 19:22:20,False,normal,order-service,Cache Hit Rate,Cache Performance,7
2024-01-02 20:33:24,False,normal,notification-service,JVM Heap Usage,JVM Metrics,0
2024-01-05 13:21:34,False,normal,notification-service,GC Time,JVM Metrics,1
2024-01-05 07:34:13,False,normal,notification-service,Query Duration,Database Metrics,1
2024-01-06 06:22:10,False,normal,api-gateway,Response Time P95,Application Performance,2
2024-01-05 18:23:47,False,normal,user-service,JVM Heap Usage,JVM Metrics,0
2024-01-06 05:14:23,False,normal,product-service,Response Time P99,Application Performance,6
2024-01-08 16:22:22,True,traffic_spike,notification-service,Request Rate,Application Performance,4
2024-01-01 08:21:01,False,normal,notification-service,Response Time P99,Application Performance,2
2024-01-07 10:14:09,False,normal,analytics-service,Connection Pool Usage,Database Metrics,0
2024-01-05 12:09:36,False,normal,product-service,GC Time,JVM Metrics,6
2024-01-08 23:42:44,True,gc_pressure,product-service,GC Time,JVM Metrics,4
2024-01-04 20:01:42,False,normal,payment-service,Error Rate,Application Performance,5
2024-01-03 21:04:53,False,normal,payment-service,Connection Pool Usage,Database Metrics,0
2024-01-01 04:26:58,False,normal,analytics-service,Connection Pool Usage,Database Metrics,0
2024-01-06 07:06:58,False,normal,product-service,Network Traffic,Infrastructure Overview,6
2024-01-04 08:41:41,False,normal,user-service,Network Traffic,Infrastructure Overview,1
2024-01-02 08:04:24,False,normal,user-service,Cache Hit Rate,Cache Performance,7
2024-01-02 17:08:20,False,normal,user-service,GC Time,JVM Metrics,1
2024-01-04 07:58:42,False,normal,notification-service,Connection Pool Usage,Database Metrics,0
2024-01-03 07:30:37,False,normal,order-service,Query Duration,Database Metrics,1
2024-01-06 18:27:01,False,normal,user-service,Response Time P95,Application Performance,2
2024-01-03 06:17:28,False,normal,notification-service,Cache Hit Rate,Cache Performance,7
2024-01-09 15:48:18,True,memory_spike,analytics-service,Memory Usage,Infrastructure Overview,3
2024-01-10 12:22:04,True,cache_miss_spike,product-service,Cache Hit Rate,Cache Performance,0
2024-01-03 23:59:00,False,normal,user-service,Response Time P99,Application Performance,2
2024-01-07 18:06:10,False,normal,notification-service,Response Time P99,Application Performance,2
2024-01-01 17:08:11,False,normal,api-gateway,Cache Hit Rate,Cache Performance,7
2024-01-02 04:19:39,False,normal,analytics-service,Cache Hit Rate,Cache Performance,7
2024-01-07 17:56:43,False,normal,user-service,Response Time P95,Application Performance,2
2024-01-07 21:25:15,False,normal,notification-service,CPU Usage,Infrastructure Overview,1
2024-01-03 12:13:02,False,normal,analytics-service,Memory Usage,Infrastructure Overview,0
2024-01-05 06:23:15,False,normal,api-gateway,Cache Hit Rate,Cache Performance,7
2024-01-05 18:37:46,False,normal,user-service,Response Time P99,Application Performance,2
2024-01-05 09:20:40,False,normal,user-service,Memory Usage,Infrastructure Overview,0
2024-01-04 00:53:59,False,normal,analytics-service,Cache Hit Rate,Cache Performance,7
2024-01-08 05:19:07,True,high_error_rate,product-service,Error Rate,Application Performance,5
2024-01-05 13:16:29,False,normal,notification-service,Query Duration,Database Metrics,1
2024-01-04 04:28:17,False,normal,user-service,Memory Usage,Infrastructure Overview,0
2024-01-08 01:16:26,True,connection_pool_exhaustion,payment-service,Connection Pool Usage,Database Metrics,3
2024-01-08 09:37:33,True,high_error_rate,user-service,Error Rate,Application Performance,5
2024-01-02 11:06:31,False,normal,user-service,Query Duration,Database Metrics,1
2024-01-02 01:50:32,False,normal,product-service,Query Duration,Database Metrics,6
2024-01-01 01:09:42,False,normal,product-service,Error Rate,Application Performance,5
2024-01-07 18:35:05,False,normal,user-service,CPU Usage,Infrastructure Overview,1
2024-01-06 19:29:48,False,normal,product-service,Response Time P99,Application Performance,6
2024-01-01 07:19:10,False,normal,analytics-service,Error Rate,Application Performance,5
2024-01-04 19:41:51,False,normal,analytics-service,Response Time P95,Application Performance,2
2024-01-02 21:50:28,False,normal,payment-service,Query Duration,Database Metrics,1
2024-01-10 02:05:52,True,memory_spike,user-service,JVM Heap Usage,JVM Metrics,3
2024-01-10 03:34:26,True,memory_spike,analytics-service,JVM Heap Usage,JVM Metrics,3
2024-01-07 07:01:36,False,normal,payment-service,Memory Usage,Infrastructure Overview,0
2024-01-06 01:30:46,False,normal,api-gateway,GC Time,JVM Metrics,1
2024-01-04 04:37:20,False,normal,api-gateway,Memory Usage,Infrastructure Overview,0
2024-01-03 10:11:45,False,normal,payment-service,Connection Pool Usage,Database Metrics,0
2024-01-02 17:56:15,False,normal,order-service,Cache Hit Rate,Cache Performance,7
2024-01-02 09:21:20,False,normal,api-gateway,GC Time,JVM Metrics,1
2024-01-05 10:43:44,False,normal,analytics-service,Response Time P95,Application Performance,2
2024-01-03 04:46:14,False,normal,notification-service,CPU Usage,Infrastructure Overview,1
2024-01-03 11:01:17,False,normal,product-service,Request Rate,Application Performance,6
2024-01-05 17:03:54,False,normal,analytics-service,Network Traffic,Infrastructure Overview,1
2024-01-03 01:20:46,False,normal,notification-service,GC Time,JVM Metrics,1
2024-01-02 08:24:51,False,normal,order-service,Response Time P99,Application Performance,2
2024-01-08 08:19:37,True,connection_pool_exhaustion,api-gateway,Connection Pool Usage,Database Metrics,3
2024-01-06 18:18:07,False,normal,analytics-service,Error Rate,Application Performance,5
2024-01-04 14:10:55,False,normal,api-gateway,Memory Usage,Infrastructure Overview,0
2024-01-09 04:06:49,True,gc_pressure,api-gateway,GC Time,JVM Metrics,4
2024-01-07 21:15:28,False,normal,api-gateway,GC Time,JVM Metrics,1
2024-01-08 13:19:23,True,memory_spike,order-service,Memory Usage,Infrastructure Overview,3
2024-01-01 20:43:21,False,normal,payment-service,Connection Pool Usage,Database Metrics,0
2024-01-04 05:58:04,False,normal,api-gateway,JVM Heap Usage,JVM Metrics,0
2024-01-01 02:54:14,False,normal,user-service,Memory Usage,Infrastructure Overview,0
2024-01-05 09:32:47,False,normal,user-service,Connection Pool Usage,Database Metrics,0
2024-01-04 04:12:20,False,normal,analytics-service,Network Traffic,Infrastructure Overview,1
2024-01-02 03:23:49,False,normal,api-gateway,Cache Hit Rate,Cache Performance,7
2024-01-06 07:37:32,False,normal,analytics-service,Request Rate,Application Performance,2
2024-01-02 02:05:53,False,normal,api-gateway,GC Time,JVM Metrics,1
2024-01-06 19:25:38,False,normal,user-service,Request Rate,Application Performance,2
2024-01-01 03:28:25,False,normal,product-service,CPU Usage,Infrastructure Overview,6
2024-01-03 14:33:56,False,normal,notification-service,Response Time P95,Application Performance,2
2024-01-05 21:09:48,False,normal,api-gateway,Connection Pool Usage,Database Metrics,0
2024-01-05 20:08:38,False,normal,notification-service,JVM Heap Usage,JVM Metrics,0
2024-01-04 23:47:39,False,normal,notification-service,Cache Hit Rate,Cache Performance,7
2024-01-01 15:01:53,False,normal,api-gateway,JVM Heap Usage,JVM Metrics,0
2024-01-02 09:58:41,False,normal,user-service,Cache Hit Rate,Cache Performance,7
2024-01-07 15:30:34,False,normal,notification-service,Error Rate,Application Performance,5
2024-01-04 08:44:10,False,normal,notification-service,Request Rate,Application Performance,2
2024-01-02 19:41:08,False,normal,notification-service,Cache Hit Rate,Cache Performance,7
2024-01-07 19:26:57,False,normal,analytics-service,Response Time P95,Application Performance,2
2024-01-06 15:47:40,False,normal,order-service,Query Duration,Database Metrics,1
2024-01-09 16:44:19,True,high_error_rate,notification-service,Error Rate,Application Performance,5
2024-01-07 04:16:36,False,normal,product-service,Memory Usage,Infrastructure Overview,6
2024-01-03 10:10:52,False,normal,order-service,Network Traffic,Infrastructure Overview,1
2024-01-06 05:24:30,False,normal,order-service,Error Rate,Application Performance,5
2024-01-02 15:34:55,False,normal,product-service,Connection Pool Usage,Database Metrics,0
2024-01-04 21:44:20,False,normal,analytics-service,GC Time,JVM Metrics,1
2024-01-07 14:51:40,False,normal,analytics-service,Error Rate,Application Performance,5
2024-01-02 17:05:18,False,normal,analytics-service,Request Rate,Application Performance,2
2024-01-08 23:17:20,True,slow_response,api-gateway,Response Time P99,Application Performance,4
2024-01-06 01:17:16,False,normal,user-service,Memory Usage,Infrastructure Overview,0
2024-01-06 04:05:08,False,normal,analytics-service,Cache Hit Rate,Cache Performance,7
2024-01-04 20:47:34,False,normal,user-service,Error Rate,Application Performance,5
2024-01-02 17:19:44,False,normal,notification-service,Response Time P99,Application Performance,2
2024-01-03 21:35:57,False,normal,order-service,Response Time P95,Application Performance,2
2024-01-04 09:11:10,False,normal,product-service,Cache Hit Rate,Cache Performance,7
